piRNA Div_Group
874 0.559876271647663 Medium-high
875 0.530286607053454 High
876 0.530286607053454 Medium-high
877 0.530286607053454 Medium-high
878 0.530286607053454 Medium-low
879 0.530286607053454 Medium-high
880 0.530286607053454 High
881 0.530286607053454 High
882 0.530286607053454 Medium-high
883 0.530286607053454 Medium-high
884 0.530286607053454 High
885 0.530286607053454 Medium-high
887 0.530286607053454 Low
888 0.498532554156045 Medium-high
889 0.498532554156045 Medium-high
890 0.498532554156045 Medium-high
891 0.498532554156045 High
892 0.498532554156045 High
893 0.498532554156045 Medium-high
894 0.498532554156045 Medium-low
895 0.498532554156045 High
896 0.464272311033116 High
897 0.464272311033116 Medium-high
898 0.464272311033116 Medium-low
899 0.464272311033116 Medium-high
900 0.464272311033116 Medium-high
901 0.464272311033116 Medium-low
902 0.464272311033116 Medium-high
903 0.464272311033116 Medium-high
904 0.464272311033116 Medium-high
905 0.464272311033116 Medium-low
906 0.464272311033116 Medium-low
907 0.464272311033116 Medium-high
908 0.464272311033116 Medium-low
909 0.464272311033116 High
910 0.464272311033116 Medium-low
911 0.464272311033116 Medium-high
912 0.464272311033116 Medium-high
913 0.464272311033116 High
914 0.464272311033116 Low
915 0.42707611439357 Medium-high
916 0.42707611439357 Medium-low
917 0.42707611439357 Medium-high
919 0.42707611439357 Medium-low
920 0.42707611439357 Medium-low
921 0.42707611439357 Medium-high
922 0.42707611439357 Low
923 0.42707611439357 Medium-high
924 0.42707611439357 Medium-high
925 0.42707611439357 High
926 0.42707611439357 Medium-high
927 0.42707611439357 High
928 0.42707611439357 Medium-high
929 0.386393201465226 High
930 0.386393201465226 Medium-high
931 0.386393201465226 Medium-high
932 0.386393201465226 Medium-low
933 0.386393201465226 Medium-high
934 0.386393201465226 Medium-high
935 0.386393201465226 Medium-high
936 0.386393201465226 High
937 0.386393201465226 Medium-high
938 0.386393201465226 High
939 0.386393201465226 High
940 0.386393201465226 Medium-high
